[1703870620.7988493, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.0156257, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.0726175, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.1289322, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.1867843, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.2437122, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.300852, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.3566496, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.4138594, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.4723737, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.528693, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.5857604, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.6443493, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.703012, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.7598507, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.8180816, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.8740048, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.9318285, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870623.9893527, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.0454214, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.1021478, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.158146, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.2144432, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.2699795, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.3263721, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.3835828, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.4397917, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.4986153, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.555614, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.6108384, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.6752832, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.732324, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.7889333, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.8460834, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.903402, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870624.9589176, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.0149639, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.0741813, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.1313481, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.1873565, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.2423964, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.2983086, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.354645, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.4126468, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.4706473, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.5286489, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.5856435, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.642072, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.699909, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.755225, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.8102262, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.8730383, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.9298818, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870625.986232, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.0428512, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.101611, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.163338, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.2201512, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.2752736, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.332505, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.3888314, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.4458048, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.50355, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.5599415, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.617687, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.6742926, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.733118, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.7899141, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.8470683, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.9025576, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870626.9583113, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.0149958, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.0699966, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.126996, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.1852589, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.2411418, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.2989864, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.3610778, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.4194353, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.4759367, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.5361066, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.5911562, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.6483831, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.704824, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.7614155, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.8176606, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870627.8734105, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870627.9310267, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870627.9876912, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870628.0442264, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870628.1018643, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870628.1570103, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870628.2147515, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.27167, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.329393, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.387155, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.4457455, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.5009956, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.5605907, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.6177874, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.6738126, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.7324698, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.7884583, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.8488817, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.9051745, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870628.962529, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870629.020789, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870629.076055, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870629.1343236, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.1895938, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.2474506, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.3061202, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.362579, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.4203684, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.477339, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.535363, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.5929902, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.6489909, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.7049894, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.7639596, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.8205981, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.8766277, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.9352052, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870629.9910512, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.0490518, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.106092, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.163851, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.2257445, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.2827606, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.3407197, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.3992064, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.4560316, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.5295794, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.5866618, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.6445923, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.7046895, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.759943, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.8185885, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.873773, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.9314852, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870630.9889572, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.0486763, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.1066759, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.1626706, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.2178538, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.2761605, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.3346283, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.3905797, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.448101, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.5057425, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.5653827, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.6216202, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.6776512, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.7372813, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.7930725, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.8509166, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.9069006, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870631.9629164, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870632.0206742, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870632.0799043, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870632.1368465, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870632.1933541, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870632.2507658, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870632.306912, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703870632.3657897, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870633.2771719, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870633.336184, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870633.3930852, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870633.4491138, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870633.5069084, [-0.0, -0.0, -0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703870633.5686145, [-0.0, -0.0, 0.0, -0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
