[1703871316.4097052, [0.0, 0.0, 0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871319.0800898, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.1361303, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.1921718, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.2489653, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.3059509, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.363136, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.418872, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.4768798, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.5335639, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.5907254, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, True, False, False, False, False, False], [(0, 0)], False]
[1703871319.6462004, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871319.7018135, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871319.7567773, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871319.8134327, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871319.8721225, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871319.9276268, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871319.9841144, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.041159, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.0981536, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.1571558, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.2141578, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.2702014, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.327709, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.3856928, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.4407542, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.4965727, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.5527062, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.6088378, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.663908, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.7199714, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.7765074, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.8321018, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.8889449, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871320.9468775, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.0040488, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.0607271, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.118062, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.1730313, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.2296553, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.2857342, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.3417177, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.3980014, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.4541337, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.510197, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.5673385, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.6242795, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.682197, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871321.891088, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871322.0494494, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871322.2064466, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871322.3646598, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871322.5231204, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871322.6796405, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871322.8379533, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871322.9943502, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871323.1525602, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871323.3106446, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871323.4680753, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, True, False, False, False, False], [(0, 0)], False]
[1703871323.5250316, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871323.5813155, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871323.6369476, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871323.6927824, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871323.749459, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871323.8399699, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871323.895366, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871324.052136, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, True, False, False, False, False, False, False], [(0, 0)], False]
[1703871324.2094023, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, True, False, False, False, False, False, False], [(0, 0)], False]
[1703871324.3662863, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, True, False, False, False, False, False, False], [(0, 0)], False]
[1703871324.5243838, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, True, False, False, False, False, False, False], [(0, 0)], False]
[1703871324.6812043, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, True, False, False, False, False, False, False], [(0, 0)], False]
[1703871324.8394108, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, True, False, False, False, False, False, False], [(0, 0)], False]
[1703871324.9989545, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, True, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.054817, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.111941, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.1829352, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.2387476, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.2947261, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.3501916, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.4062703, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.461609, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.5168674, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.5724623, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.629599, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.6861644, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.741827, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.7977247, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.8559299, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.9110363, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871325.9682689, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871326.0235767, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871326.0805695, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871326.160186, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871326.2169275, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.1269562, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.1842325, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.239842, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.2960908, [-0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.3525813, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.4093513, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.4675152, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.5233073, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.5800118, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.6364517, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.6924522, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.7484353, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.8048954, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.8613865, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.916905, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871327.9719496, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.0278902, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.0961003, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.151568, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.2072186, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.2644825, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.3214664, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.378877, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.434934, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.4907548, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.5482638, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.604258, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.6627843, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.7196193, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.7758117, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.8340452, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.8907473, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871328.9479349, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
[1703871329.0069346, [0.0, -0.0, -0.0, 0.0], [False, False, False, False, False, False, False, False, False, False, False, False], [(0, 0)], False]
